Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power
0.6745377138729738,0.1517203064586344,0.12424576924063595,0.03047371031359236,0.01902250011416368
0.8189728944508606,0.09951669840275924,0.04591607944927205,0.02117321211498187,0.014421115582126132
0.8938980131112373,0.05454126366565096,0.03212376948350114,0.011351843870003491,0.008085109869607303
0.9340044375351144,0.035515117619863694,0.019709518482368953,0.006914023458845807,0.003856902903807384
0.7924011528176984,0.08905164410440436,0.07574142550368847,0.025608827434379196,0.0171969501398296
0.8335419513863354,0.06595820655373802,0.03317338093446978,0.035746874588372474,0.03157958653708438
0.8309672746163815,0.06450831837609644,0.04365973166904526,0.03790406732203763,0.022960608016439038
0.9018811948412344,0.044990788006409946,0.030599693051471498,0.013240314727975752,0.009288009372908329
0.9429003231125639,0.019570069710485916,0.018187769783540773,0.009511954454926464,0.009829882938483019
0.9506933309415653,0.017393084156050974,0.00934082613065031,0.009667293126746222,0.012905465644987284
0.7610263584164432,0.11245975670535745,0.0666127219376715,0.03752135650573055,0.022379806434797644
0.8483469774430997,0.08432407876906477,0.035355819986740374,0.016933537477071076,0.015039586324024178
0.9469220161959808,0.024060048748336473,0.010064750458434552,0.011284039026194261,0.007669145571053699
0.9071231337095088,0.038671364739134594,0.028000960284454104,0.014303011956502354,0.011901529310400023
0.7806565926348978,0.13104728467033314,0.050197781838857834,0.023992285222015935,0.014106055633895418
0.8893584396497541,0.07129872096499076,0.018081001678989912,0.013118349215484871,0.008143488490780356
0.8886028927636018,0.056035055139456114,0.02811808862508949,0.015676183029385237,0.011567780442467377
0.7887152843361654,0.09677867375331381,0.06618429162542186,0.029315923071326144,0.01900582721377267
0.7725752044332209,0.09055181403698516,0.06340598955891505,0.0445874841184238,0.02887950785245508
0.8284776203129132,0.08325163841864322,0.039081716702993076,0.027956069781711584,0.02123295478373897
0.9305025607396671,0.024517104533764152,0.02453827958594124,0.012268197505253518,0.00817385763537401
0.8912147552305609,0.059534776152111155,0.019252483947486618,0.018367383296920194,0.011630601372921035
0.8477079713806596,0.08681715572535498,0.03660527178165782,0.016126174979525894,0.012743426132801805
