Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power
0.890824737401023,0.03271205981851658,0.05274448371891922,0.02324610141291374,0.0053186795927033445
0.924803621750943,0.05072930616340528,0.02049498609118942,0.010902546082275385,0.0033127248126950722
0.9200119500237341,0.04429856900624374,0.027319437013876575,0.0142074536216024,0.0031924681018491306
0.9484491546734883,0.03801690902241621,0.018556705511722494,0.008459682669976558,0.0022210556797789415
0.9446275777110229,0.03796977895474419,0.009860663176022466,0.009448261293786838,0.0017667332171569542
0.9228435215655657,0.06254169498585439,0.02000231092683093,0.01152888120779926,0.0034870168296415515
0.951906764267652,0.02432406031239483,0.014736567598095772,0.008681085138126175,0.0016766572928020287
0.9438121882794642,0.026162232243189,0.025664832562263245,0.004576228896102814,0.0009075647784168593
0.9374545363197727,0.03387525530661452,0.018960507485843697,0.008655673983055043,0.001699909200037774
0.9255046130336523,0.03060393073208594,0.028346483823723356,0.014960208075999017,0.0029878157207187924
0.9280400268833919,0.03881761357937432,0.020217052809202392,0.01277628370149811,0.0028210357223344123
0.9618469258983873,0.029032463200785615,0.007866812689113016,0.005962604793306928,0.0025304507981594444
0.8964044219321154,0.07415854876539621,0.0318139300187177,0.018899105819837086,0.004609151791319797
0.8872200805476002,0.060655525093107655,0.04728969980534213,0.014710030798713851,0.0026946306781948236
0.8793965707504646,0.0667112742412391,0.03720591144984595,0.017051785153494686,0.0036521143271875
0.8150771982489884,0.10832580852411261,0.05993652793277783,0.024750447176303366,0.0038492400620079264
0.8958582746717252,0.0690591348042187,0.020954633826280752,0.015939146830359758,0.0029277564562892907
0.9189890392229898,0.03606686600162886,0.02284391812752508,0.021632289675208645,0.0032327125896100457
0.9231862043915792,0.030028999324183788,0.03911066865187252,0.009855566709421008,0.0016646866363625062
0.9332835952297092,0.02975265577513894,0.03171994171804776,0.006678585439619949,0.0015259068063902584
0.8995074300081306,0.048554779734935175,0.037141318802309455,0.014130619937754657,0.0030979425408985206
